"Journal Data Filtered By:  Selected Categories: IMMUNOLOGY;MYCOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2025 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2025 JIF,JIF Quartile,2025 JCI,% of Citable OA
"Journal of Virus Eradication","J VIRUS ERAD","MEDISCRIPT LTD","2055-6640","2055-6659","IMMUNOLOGY","SCIE","752","2.8","Q3","0.54","100"%,
"Current Opinion in Allergy and Clinical Immunology","CURR OPIN ALLERGY CL","LIPPINCOTT WILLIAMS & WILKINS","1528-4050","1473-6322","IMMUNOLOGY","SCIE","2,905","2.8","Q3","0.37","16.75"%,
"JOURNAL OF ANTIBIOTICS","J ANTIBIOT","SPRINGERNATURE","0021-8820","1881-1469","IMMUNOLOGY","SCIE","8,922","2.7","Q3","0.57","11.79"%,
"IMMUNOLOGIC RESEARCH","IMMUNOL RES","SPRINGER","0257-277X","1559-0755","IMMUNOLOGY","SCIE","4,277","2.7","Q3","0.51","24.28"%,
"Immuno","IMMUNO-BASEL","MDPI","N/A","2673-5601","IMMUNOLOGY","ESCI","381","2.7","Q3","0.34","99.22"%,
"Journal of Allergy and Clinical Immunology: Global","J ALLER CL IMM-GLOB","ELSEVIER","N/A","2772-8293","IMMUNOLOGY","ESCI","963","2.6","Q3","0.62","100"%,
"MYCOLOGICAL PROGRESS","MYCOL PROG","SPRINGER HEIDELBERG","1617-416X","1861-8952","MYCOLOGY","SCIE","3,564","2.5","Q3","0.76","34.73"%,
"COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES","COMP IMMUNOL MICROB","ELSEVIER SCI LTD","0147-9571","1878-1667","IMMUNOLOGY","SCIE","3,118","2.5","Q3","0.67","12.99"%,
"AMERICAN JOURNAL OF REPRODUCTIVE IMMUNOLOGY","AM J REPROD IMMUNOL","WILEY","1046-7408","1600-0897","IMMUNOLOGY","SCIE","6,628","2.5","Q3","0.63","23.28"%,
"Transplant Infectious Disease","TRANSPL INFECT DIS","WILEY","1398-2273","1399-3062","IMMUNOLOGY","SCIE","4,040","2.5","Q3","0.63","40.2"%,
"MYCOBIOLOGY","MYCOBIOLOGY","TAYLOR & FRANCIS LTD","1229-8093","2092-9323","MYCOLOGY","SCIE","2,302","2.5","Q3","0.58","100"%,
"Vaccine: X","VACCINE-X","ELSEVIER","2590-1362","2590-1362","IMMUNOLOGY","ESCI","1,391","2.5","Q3","0.56","100"%,
"DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY","DEV COMP IMMUNOL","ELSEVIER SCI LTD","0145-305X","1879-0089","IMMUNOLOGY","SCIE","10,630","2.4","Q3","0.97","13.37"%,
"Comparative Immunology Reports","COMP IMMUNOL REP","ELSEVIER SCI LTD","N/A","2950-3116","IMMUNOLOGY","ESCI","186","2.4","Q3","0.74","100"%,
"JOURNAL DE MYCOLOGIE MEDICALE","J MYCOL MED","MASSON EDITEUR","1156-5233","1773-0449","MYCOLOGY","SCIE","1,655","2.4","Q3","0.49","17.24"%,
"SCANDINAVIAN JOURNAL OF IMMUNOLOGY","SCAND J IMMUNOL","WILEY","0300-9475","1365-3083","IMMUNOLOGY","SCIE","4,560","2.4","Q3","0.36","31.1"%,
"PEDIATRIC INFECTIOUS DISEASE JOURNAL","PEDIATR INFECT DIS J","LIPPINCOTT WILLIAMS & WILKINS","0891-3668","1532-0987","IMMUNOLOGY","SCIE","11,289","2.3","Q3","0.77","17.98"%,
"JAIDS-JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES","JAIDS-J ACQ IMM DEF","LIPPINCOTT WILLIAMS & WILKINS","1525-4135","1077-9450","IMMUNOLOGY","SCIE","11,285","2.3","Q3","0.62","24.18"%,
"IMMUNOLOGICAL INVESTIGATIONS","IMMUNOL INVEST","TAYLOR & FRANCIS INC","0882-0139","1532-4311","IMMUNOLOGY","SCIE","2,199","2.3","Q3","0.59","3.2"%,
"Immunological Medicine","IMMUNOL MED","TAYLOR & FRANCIS LTD","N/A","2578-5826","IMMUNOLOGY","ESCI","585","2.3","Q3","0.52","100"%,
"INTERNATIONAL ARCHIVES OF ALLERGY AND IMMUNOLOGY","INT ARCH ALLERGY IMM","KARGER","1018-2438","1423-0097","IMMUNOLOGY","SCIE","5,127","2.3","Q3","0.52","13.54"%,
"Immunotherapy","IMMUNOTHERAPY-UK","TAYLOR & FRANCIS LTD","1750-743X","1750-7448","IMMUNOLOGY","SCIE","3,099","2.3","Q3","0.46","10"%,
"MYCOLOGIA","MYCOLOGIA","TAYLOR & FRANCIS INC","0027-5514","1557-2536","MYCOLOGY","SCIE","9,412","2.2","Q3","0.74","11.17"%,
"APMIS","APMIS","WILEY","0903-4641","1600-0463","IMMUNOLOGY","SCIE","4,335","2.2","Q4","0.55","40.13"%,
"YEAST","YEAST","WILEY","0749-503X","1097-0061","MYCOLOGY","SCIE","3,761","2.2","Q3","0.46","47.83"%,
"World Mycotoxin Journal","WORLD MYCOTOXIN J","BRILL","1875-0710","1875-0796","MYCOLOGY","SCIE","1,193","2.2","Q3","0.44","28.81"%,
"IMMUNOGENETICS","IMMUNOGENETICS","SPRINGER","0093-7711","1432-1211","IMMUNOLOGY","SCIE","2,603","2.1","Q4","0.54","37.63"%,
"ASIAN PACIFIC JOURNAL OF ALLERGY AND IMMUNOLOGY","ASIAN PAC J ALLERGY","ALLERGY IMMUNOL SOC THAILAND","0125-877X","2228-8694","IMMUNOLOGY","SCIE","1,280","2.1","Q4","0.51","9.81"%,
"HUMAN IMMUNOLOGY","HUM IMMUNOL","ELSEVIER SCIENCE INC","0198-8859","1879-1166","IMMUNOLOGY","SCIE","4,851","2.1","Q4","0.44","18.18"%,
"INDIAN JOURNAL OF MEDICAL RESEARCH","INDIAN J MED RES","SCIENTIFIC SCHOLAR LLC","0971-5916","0971-5916","IMMUNOLOGY","SCIE","8,065","2.1","Q4","0.41","99.75"%,
"TRANSFUSION MEDICINE AND HEMOTHERAPY","TRANSFUS MED HEMOTH","KARGER","1660-3796","1660-3818","IMMUNOLOGY","SCIE","1,779","2.1","Q4","0.38","100"%,
"International Journal of Inflammation","INT J INFLAMM","WILEY","2090-8040","2042-0099","IMMUNOLOGY","ESCI","989","2.1","Q4","0.35","100"%,
"LYMPHOLOGY","LYMPHOLOGY","LYMPHOLOGY","0024-7766","N/A","IMMUNOLOGY","SCIE","843","2.1","Q4","0.34","9.62"%,
"Endocrine Metabolic & Immune Disorders-Drug Targets","ENDOCR METAB IMMUNE","BENTHAM SCIENCE PUBL LTD","1871-5303","2212-3873","IMMUNOLOGY","SCIE","2,919","2","Q4","0.4","17.09"%,
"AIDS REVIEWS","AIDS REV","PERMANYER PUBL","1139-6121","1698-6997","IMMUNOLOGY","SCIE","526","2","Q4","0.39","0"%,
"JOURNAL OF INTERFERON AND CYTOKINE RESEARCH","J INTERF CYTOK RES","SAGE PUBLICATIONS INC","1079-9907","1557-7465","IMMUNOLOGY","SCIE","3,286","1.9","Q4","0.31","5.67"%,
"American Journal of Clinical and Experimental Immunology","AM J CLIN EXP IMMUNO","E-CENTURY PUBLISHING CORP","N/A","2164-7712","IMMUNOLOGY","ESCI","301","1.9","Q4","0.29","0"%,
"VETERINARY IMMUNOLOGY AND IMMUNOPATHOLOGY","VET IMMUNOL IMMUNOP","ELSEVIER","0165-2427","1873-2534","IMMUNOLOGY","SCIE","5,474","1.8","Q4","0.58","29.22"%,
"Medical Mycology Journal","MED MYCOL J","JAPANESE SOC MEDICAL MYCOLOGY","2185-6486","2186-165X","MYCOLOGY","ESCI","293","1.8","Q4","0.41","92.19"%,
"CRITICAL REVIEWS IN IMMUNOLOGY","CRIT REV IMMUNOL","BEGELL HOUSE INC","1040-8401","2162-6472","IMMUNOLOGY","SCIE","1,553","1.8","Q4","0.36","2.83"%,
"Rheumatology & Autoimmunity","RHEUMATOL AUTOIMMUN","WILEY","2767-1410","2767-1429","IMMUNOLOGY","ESCI","156","1.8","Q4","0.28","100"%,
"JOURNAL OF IMMUNOLOGICAL METHODS","J IMMUNOL METHODS","ELSEVIER","0022-1759","1872-7905","IMMUNOLOGY","SCIE","9,738","1.7","Q4","0.4","33"%,
"Transplant Immunology","TRANSPL IMMUNOL","ELSEVIER","0966-3274","1878-5492","IMMUNOLOGY","SCIE","1,836","1.6","Q4","0.44","15.97"%,
"INTERNATIONAL JOURNAL OF MEDICINAL MUSHROOMS","INT J MED MUSHROOMS","BEGELL HOUSE INC","1521-9437","1940-4344","MYCOLOGY","SCIE","2,135","1.6","Q4","0.35","0.43"%,
"INTERNATIONAL JOURNAL OF STD & AIDS","INT J STD AIDS","SAGE PUBLICATIONS LTD","0956-4624","1758-1052","IMMUNOLOGY","SCIE","3,282","1.6","Q4","0.35","12.61"%,
"MICROBIOLOGY AND IMMUNOLOGY","MICROBIOL IMMUNOL","WILEY","0385-5600","1348-0421","IMMUNOLOGY","SCIE","3,141","1.6","Q4","0.35","28.4"%,
"ACTA MICROBIOLOGICA ET IMMUNOLOGICA HUNGARICA","ACTA MICROBIOL IMM H","AKADEMIAI KIADO ZRT","1217-8950","1588-2640","IMMUNOLOGY","SCIE","712","1.5","Q4","0.38","14.6"%,
"VIRAL IMMUNOLOGY","VIRAL IMMUNOL","SAGE PUBLICATIONS INC","0882-8245","1557-8976","IMMUNOLOGY","SCIE","1,589","1.5","Q4","0.31","4.79"%,
"Iranian Journal of Allergy Asthma and Immunology","IRAN J ALLERGY ASTHM","TEHRAN UNIV MEDICAL SCIENCES","1735-1502","1735-5249","IMMUNOLOGY","SCIE","1,038","1.5","Q4","0.3","98.48"%,
"Central European Journal of Immunology","CENT EUR J IMMUNOL","TERMEDIA PUBLISHING HOUSE LTD","1426-3912","1644-4124","IMMUNOLOGY","SCIE","1,260","1.5","Q4","0.29","100"%,
"Indian Journal of Medical Microbiology","INDIAN J MED MICROBI","ELSEVIER","0255-0857","1998-3646","IMMUNOLOGY","SCIE","2,317","1.5","Q4","0.27","100"%,
"EUROPEAN CYTOKINE NETWORK","EUR CYTOKINE NETW","TECH SCIENCE PRESS","N/A","1952-4005","IMMUNOLOGY","SCIE","773","1.5","Q4","0.22","13.64"%,
"MYCOSCIENCE","MYCOSCIENCE","MYCOLOGICAL SOC JAPAN","1340-3540","1618-2545","MYCOLOGY","SCIE","1,865","1.4","Q4","0.41","98.9"%,
"REVISTA IBEROAMERICANA DE MICOLOGIA","REV IBEROAM MICOL","ASOCIACION ESPANOLA MICOLOGIA-AEM","1130-1406","N/A","MYCOLOGY","SCIE","929","1.4","Q4","0.38","15"%,
"Clinical and Experimental Vaccine Research","CLIN EXP VACCINE RES","KOREAN VACCINE SOC","2287-3651","2287-366X","IMMUNOLOGY","ESCI","544","1.4","Q4","0.28","100"%,
"Pediatric Allergy Immunology and Pulmonology","PEDIAT ALLER IMM PUL","SAGE PUBLICATIONS INC","2151-321X","2151-3228","IMMUNOLOGY","SCIE","422","1.3","Q4","0.33","0"%,
"International Journal of Immunogenetics","INT J IMMUNOGENET","WILEY","1744-3121","1744-313X","IMMUNOLOGY","SCIE","755","1.3","Q4","0.3","21.7"%,
"TRANSFUSION CLINIQUE ET BIOLOGIQUE","TRANSFUS CLIN BIOL","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","1246-7820","N/A","IMMUNOLOGY","SCIE","751","1.3","Q4","0.24","9.93"%,
"CRYPTOGAMIE MYCOLOGIE","CRYPTOGAMIE MYCOL","ADAC-CRYPTOGAMIE","0181-1584","1776-100X","MYCOLOGY","SCIE","732","1.2","Q4","0.49","0"%,
"LICHENOLOGIST","LICHENOLOGIST","CAMBRIDGE UNIV PRESS","0024-2829","1096-1135","MYCOLOGY","SCIE","1,584","1.2","Q4","0.35","45.45"%,
"PARASITE IMMUNOLOGY","PARASITE IMMUNOL","WILEY","0141-9838","1365-3024","IMMUNOLOGY","SCIE","2,369","1.2","Q4","0.33","29.77"%,
"SYDOWIA","SYDOWIA","VERLAG FERDINAND BERGER SOHNE GESELLSCHAFT MBH","0082-0598","N/A","MYCOLOGY","SCIE","892","1.2","Q4","0.3","0"%,
"Plant and Fungal Systematics","PLANT FUNGAL SYST","W SZAFER INST BOTANY, POLISH ACAD SCIENCES","2544-7459","2657-5000","MYCOLOGY","ESCI","148","1.1","Q4","0.25","100"%,
"Iranian Journal of Immunology","IRAN J IMMUNOL","SHIRAZ INST CANCER RES","1735-1383","1735-367X","IMMUNOLOGY","SCIE","488","1.1","Q4","0.22","0"%,
"European Journal of Inflammation","EUR J INFLAMM","SAGE PUBLICATIONS INC","1721-727X","2058-7392","IMMUNOLOGY","SCIE","649","1.1","Q4","0.14","100"%,
"AIDS RESEARCH AND HUMAN RETROVIRUSES","AIDS RES HUM RETROV","SAGE PUBLICATIONS INC","0889-2229","1931-8405","IMMUNOLOGY","SCIE","3,024","1","Q4","0.31","8.98"%,
"Case Reports in Immunology","CASE REP IMMUNOL","WILEY","2090-6609","2090-6617","IMMUNOLOGY","ESCI","100","0.9","Q4","0.27","100"%,
"Journal of Cutaneous Immunology and Allergy","J CUTAN IMMUNOL ALL","FRONTIERS MEDIA SA","N/A","2574-4593","IMMUNOLOGY","ESCI","121","0.9","Q4","0.21","100"%,
"Immunopathologia Persa","IMMUNOPATHOL PERSA","NIKAN RESEARCH INST","2423-8015","2423-8015","IMMUNOLOGY","ESCI","208","0.9","Q4","0.17","96.58"%,
"TRANSPLANTATION PROCEEDINGS","TRANSPL P","ELSEVIER SCIENCE INC","0041-1345","1873-2623","IMMUNOLOGY","SCIE","9,969","0.8","Q4","0.28","16.53"%,
"CURRENT HIV RESEARCH","CURR HIV RES","BENTHAM SCIENCE PUBL LTD","1570-162X","1873-4251","IMMUNOLOGY","SCIE","840","0.8","Q4","0.2","12.5"%,
"ISJ-Invertebrate Survival Journal","ISJ-INVERT SURVIV J","INVERTEBRATE SURVIVAL JOURNAL","1824-307X","N/A","IMMUNOLOGY","SCIE","451","0.5","Q4","0.27","0"%,
"Turkish Journal of Immunology","TURK J IMMUNOL","GALENOS PUBL HOUSE","1301-109X","2147-8325","IMMUNOLOGY","ESCI","46","0.5","Q4","0.07","100"%,
"AIMS Allergy and Immunology","AIMS ALLERGY IMMUNOL","AMER INST MATHEMATICAL SCIENCES-AIMS","2575-615X","2575-615X","IMMUNOLOGY","ESCI","54","0.4","Q4","0.06","98.15"%,
"Alergia Astma Immunologia","ALERG ASTMA IMMUNOL","Asthma and Allergy Patients Support Organization","1427-3101","1427-3101","IMMUNOLOGY","ESCI","47","0.2","Q4","0.04","0"%,
"LymphoSign Journal-The Journal of Inherited Immune Disorders","LYMPHOSIGN J","LYMPHOSIGN JOURNAL LTD PARTNERSHIP","2292-5937","2292-5945","IMMUNOLOGY","ESCI","57","0.1","Q4","0.04","0"%,

Copyright (c) 2026 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
